time	I(L13)	I(L17)	I(L18)	I(L18)+I(L19)	I(L19)	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
2.540636981910938e-008	7.911336e-006	-1.503217e-006	7.397595e-006	5.380637e-006	-2.016958e-006	8.214922e-006	-9.023606e-006	2.765673e-007	1.385177e-005	4.446854e-006
2.540686981910938e-008	7.910450e-006	-1.502370e-006	7.396809e-006	5.380799e-006	-2.016010e-006	8.216254e-006	-9.021099e-006	2.765071e-007	1.385209e-005	4.450379e-006
2.540799481910938e-008	7.908458e-006	-1.500465e-006	7.395044e-006	5.381165e-006	-2.013879e-006	8.217489e-006	-9.017219e-006	2.763719e-007	1.385281e-005	4.458258e-006
2.540825870292419e-008	7.907991e-006	-1.500019e-006	7.394630e-006	5.381250e-006	-2.013380e-006	8.216483e-006	-9.017605e-006	2.763403e-007	1.385298e-005	4.460083e-006
2.540852258673899e-008	7.907524e-006	-1.499573e-006	7.394216e-006	5.381335e-006	-2.012881e-006	8.215415e-006	-9.018051e-006	2.763087e-007	1.385315e-005	4.461902e-006
2.540878647055380e-008	7.907057e-006	-1.499127e-006	7.393802e-006	5.381420e-006	-2.012382e-006	8.214286e-006	-9.018559e-006	2.762771e-007	1.385331e-005	4.463716e-006
2.540905035436861e-008	7.906591e-006	-1.498681e-006	7.393388e-006	5.381505e-006	-2.011884e-006	8.213096e-006	-9.019128e-006	2.762455e-007	1.385348e-005	4.465525e-006
2.540931423818341e-008	7.906124e-006	-1.498236e-006	7.392975e-006	5.381589e-006	-2.011386e-006	8.211844e-006	-9.019758e-006	2.762139e-007	1.385365e-005	4.467328e-006
2.540957812199822e-008	7.905658e-006	-1.497791e-006	7.392561e-006	5.381674e-006	-2.010887e-006	8.210531e-006	-9.020448e-006	2.761824e-007	1.385382e-005	4.469127e-006
2.540984200581302e-008	7.905192e-006	-1.497346e-006	7.392148e-006	5.381758e-006	-2.010390e-006	8.209157e-006	-9.021200e-006	2.761509e-007	1.385399e-005	4.470920e-006
2.541052823159285e-008	7.903979e-006	-1.496189e-006	7.391073e-006	5.381977e-006	-2.009096e-006	8.207692e-006	-9.021047e-006	2.760690e-007	1.385443e-005	4.475581e-006
2.541121445737267e-008	7.902767e-006	-1.495034e-006	7.389998e-006	5.382195e-006	-2.007804e-006	8.206554e-006	-9.020565e-006	2.759873e-007	1.385486e-005	4.480216e-006
2.541190068315250e-008	7.901556e-006	-1.493880e-006	7.388924e-006	5.382412e-006	-2.006513e-006	8.205742e-006	-9.019756e-006	2.759058e-007	1.385530e-005	4.484825e-006
2.541258690893233e-008	7.900345e-006	-1.492728e-006	7.387851e-006	5.382628e-006	-2.005223e-006	8.205258e-006	-9.018618e-006	2.758244e-007	1.385574e-005	4.489407e-006
2.541327313471215e-008	7.899135e-006	-1.491576e-006	7.386778e-006	5.382843e-006	-2.003935e-006	8.205101e-006	-9.017152e-006	2.757431e-007	1.385618e-005	4.493964e-006
2.541395936049198e-008	7.897926e-006	-1.490426e-006	7.385705e-006	5.383057e-006	-2.002648e-006	8.205271e-006	-9.015358e-006	2.756620e-007	1.385661e-005	4.498494e-006
2.541464558627180e-008	7.896718e-006	-1.489277e-006	7.384632e-006	5.383270e-006	-2.001363e-006	8.205769e-006	-9.013236e-006	2.755810e-007	1.385705e-005	4.502998e-006
2.541564558627180e-008	7.894957e-006	-1.487605e-006	7.383071e-006	5.383579e-006	-1.999491e-006	8.206259e-006	-9.010377e-006	2.754633e-007	1.385769e-005	4.509523e-006
2.541602058627180e-008	7.894298e-006	-1.486978e-006	7.382485e-006	5.383695e-006	-1.998791e-006	8.205876e-006	-9.009869e-006	2.754192e-007	1.385793e-005	4.511945e-006
2.541652058627180e-008	7.893418e-006	-1.486144e-006	7.381705e-006	5.383848e-006	-1.997857e-006	8.204360e-006	-9.010198e-006	2.753605e-007	1.385824e-005	4.515151e-006
2.541717799961492e-008	7.892262e-006	-1.485048e-006	7.380680e-006	5.384049e-006	-1.996631e-006	8.202585e-006	-9.010411e-006	2.752835e-007	1.385866e-005	4.519346e-006
2.541895968821778e-008	7.889133e-006	-1.482083e-006	7.377902e-006	5.384588e-006	-1.993314e-006	8.200755e-006	-9.008005e-006	2.750754e-007	1.385980e-005	4.530614e-006
2.541995968821778e-008	7.887378e-006	-1.480422e-006	7.376345e-006	5.384889e-006	-1.991456e-006	8.200557e-006	-9.005822e-006	2.749590e-007	1.386043e-005	4.536857e-006
2.542095968821778e-008	7.885625e-006	-1.478765e-006	7.374788e-006	5.385187e-006	-1.989601e-006	8.200504e-006	-9.003491e-006	2.748429e-007	1.386107e-005	4.543012e-006
2.542195968821779e-008	7.883873e-006	-1.477109e-006	7.373233e-006	5.385484e-006	-1.987749e-006	8.200358e-006	-9.001252e-006	2.747271e-007	1.386171e-005	4.549038e-006
2.542281683107493e-008	7.882372e-006	-1.475693e-006	7.371901e-006	5.385736e-006	-1.986164e-006	8.200168e-006	-8.999395e-006	2.746282e-007	1.386225e-005	4.554074e-006
2.542367397393207e-008	7.880872e-006	-1.474278e-006	7.370569e-006	5.385988e-006	-1.984581e-006	8.199860e-006	-8.997654e-006	2.745294e-007	1.386279e-005	4.558991e-006
2.542453111678922e-008	7.879373e-006	-1.472865e-006	7.369238e-006	5.386237e-006	-1.983000e-006	8.199435e-006	-8.996028e-006	2.744308e-007	1.386334e-005	4.563788e-006
2.542538825964636e-008	7.877874e-006	-1.471454e-006	7.367907e-006	5.386485e-006	-1.981422e-006	8.198893e-006	-8.994519e-006	2.743325e-007	1.386388e-005	4.568465e-006
2.542624540250350e-008	7.876377e-006	-1.470046e-006	7.366578e-006	5.386732e-006	-1.979846e-006	8.198233e-006	-8.993125e-006	2.742344e-007	1.386443e-005	4.573023e-006
2.542710254536065e-008	7.874881e-006	-1.468639e-006	7.365249e-006	5.386977e-006	-1.978271e-006	8.197455e-006	-8.991847e-006	2.741365e-007	1.386497e-005	4.577460e-006
2.542795968821779e-008	7.873386e-006	-1.467233e-006	7.363921e-006	5.387221e-006	-1.976699e-006	8.196561e-006	-8.990684e-006	2.740388e-007	1.386552e-005	4.581778e-006
2.542895968821779e-008	7.871644e-006	-1.465597e-006	7.362372e-006	5.387504e-006	-1.974868e-006	8.194835e-006	-8.990008e-006	2.739251e-007	1.386615e-005	4.586634e-006
2.542995968821779e-008	7.869901e-006	-1.463962e-006	7.360824e-006	5.387785e-006	-1.973039e-006	8.192113e-006	-8.990325e-006	2.738117e-007	1.386678e-005	4.591257e-006
2.543095968821780e-008	7.868161e-006	-1.462330e-006	7.359277e-006	5.388064e-006	-1.971213e-006	8.188416e-006	-8.991616e-006	2.736986e-007	1.386742e-005	4.595669e-006
2.543117979733496e-008	7.867778e-006	-1.461971e-006	7.358937e-006	5.388125e-006	-1.970812e-006	8.187447e-006	-8.992055e-006	2.736737e-007	1.386756e-005	4.596605e-006
2.543127017898855e-008	7.867620e-006	-1.461824e-006	7.358797e-006	5.388150e-006	-1.970647e-006	8.187058e-006	-8.992227e-006	2.736635e-007	1.386761e-005	4.596982e-006
2.543131451221223e-008	7.867543e-006	-1.461752e-006	7.358728e-006	5.388162e-006	-1.970566e-006	8.186909e-006	-8.992268e-006	2.736585e-007	1.386764e-005	4.597166e-006
2.543131948647074e-008	7.867534e-006	-1.461744e-006	7.358721e-006	5.388164e-006	-1.970557e-006	8.186895e-006	-8.992271e-006	2.736579e-007	1.386765e-005	4.597186e-006
2.543190885637231e-008	7.866509e-006	-1.460784e-006	7.357810e-006	5.388327e-006	-1.969483e-006	8.187763e-006	-8.989983e-006	2.735915e-007	1.386802e-005	4.599584e-006
2.543249822627388e-008	7.865485e-006	-1.459825e-006	7.356900e-006	5.388489e-006	-1.968411e-006	8.190500e-006	-8.985825e-006	2.735252e-007	1.386839e-005	4.601911e-006
2.543308759617545e-008	7.864461e-006	-1.458867e-006	7.355989e-006	5.388651e-006	-1.967339e-006	8.195107e-006	-8.979796e-006	2.734589e-007	1.386877e-005	4.604168e-006
2.543367696607702e-008	7.863437e-006	-1.457910e-006	7.355079e-006	5.388811e-006	-1.966268e-006	8.201584e-006	-8.971897e-006	2.733928e-007	1.386914e-005	4.606354e-006
2.543426633597859e-008	7.862414e-006	-1.456954e-006	7.354170e-006	5.388972e-006	-1.965198e-006	8.209930e-006	-8.962128e-006	2.733268e-007	1.386951e-005	4.608470e-006
2.543485570588016e-008	7.861391e-006	-1.455999e-006	7.353260e-006	5.389131e-006	-1.964129e-006	8.220146e-006	-8.950488e-006	2.732609e-007	1.386988e-005	4.610516e-006
2.543544507578173e-008	7.860368e-006	-1.455044e-006	7.352352e-006	5.389290e-006	-1.963061e-006	8.232231e-006	-8.936978e-006	2.731952e-007	1.387026e-005	4.612492e-006
2.543644507578173e-008	7.858634e-006	-1.453426e-006	7.350810e-006	5.389559e-006	-1.961251e-006	8.255475e-006	-8.911315e-006	2.730837e-007	1.387089e-005	4.615716e-006
2.543663932781128e-008	7.858298e-006	-1.453112e-006	7.350511e-006	5.389611e-006	-1.960899e-006	8.260501e-006	-8.905819e-006	2.730621e-007	1.387101e-005	4.616318e-006
2.543779513941530e-008	7.856296e-006	-1.451247e-006	7.348730e-006	5.389918e-006	-1.958812e-006	8.288408e-006	-8.875113e-006	2.729340e-007	1.387174e-005	4.619712e-006
2.543895095101933e-008	7.854295e-006	-1.449385e-006	7.346951e-006	5.390222e-006	-1.956729e-006	8.315024e-006	-8.845694e-006	2.728063e-007	1.387248e-005	4.622935e-006
2.544010676262335e-008	7.852296e-006	-1.447526e-006	7.345174e-006	5.390524e-006	-1.954649e-006	8.340350e-006	-8.817562e-006	2.726791e-007	1.387321e-005	4.625986e-006
2.544126257422738e-008	7.850299e-006	-1.445671e-006	7.343397e-006	5.390824e-006	-1.952573e-006	8.364386e-006	-8.790719e-006	2.725522e-007	1.387394e-005	4.628866e-006
2.544241838583140e-008	7.848304e-006	-1.443819e-006	7.341622e-006	5.391121e-006	-1.950501e-006	8.387131e-006	-8.765163e-006	2.724258e-007	1.387467e-005	4.631574e-006
2.544357419743543e-008	7.846310e-006	-1.441971e-006	7.339848e-006	5.391416e-006	-1.948433e-006	8.408586e-006	-8.740895e-006	2.722998e-007	1.387540e-005	4.634110e-006
2.544473000903945e-008	7.844317e-006	-1.440126e-006	7.338076e-006	5.391708e-006	-1.946368e-006	8.428751e-006	-8.717914e-006	2.721743e-007	1.387613e-005	4.636475e-006
2.544573000903946e-008	7.842596e-006	-1.438532e-006	7.336543e-006	5.391958e-006	-1.944584e-006	8.445701e-006	-8.698526e-006	2.720659e-007	1.387676e-005	4.638406e-006
2.544606917443042e-008	7.842012e-006	-1.437991e-006	7.336023e-006	5.392043e-006	-1.943980e-006	8.451203e-006	-8.692196e-006	2.720292e-007	1.387698e-005	4.639030e-006
2.544620486329460e-008	7.841778e-006	-1.437775e-006	7.335815e-006	5.392077e-006	-1.943738e-006	8.453276e-006	-8.689793e-006	2.720146e-007	1.387706e-005	4.639268e-006
2.544626149797576e-008	7.841681e-006	-1.437685e-006	7.335728e-006	5.392091e-006	-1.943637e-006	8.454108e-006	-8.688822e-006	2.720085e-007	1.387710e-005	4.639364e-006
2.544627036898526e-008	7.841665e-006	-1.437671e-006	7.335715e-006	5.392093e-006	-1.943622e-006	8.454241e-006	-8.688668e-006	2.720075e-007	1.387710e-005	4.639379e-006
2.544627467337182e-008	7.841658e-006	-1.437664e-006	7.335708e-006	5.392094e-006	-1.943614e-006	8.454305e-006	-8.688592e-006	2.720070e-007	1.387710e-005	4.639387e-006
2.544628067578697e-008	7.841647e-006	-1.437655e-006	7.335699e-006	5.392096e-006	-1.943603e-006	8.454397e-006	-8.688487e-006	2.720064e-007	1.387711e-005	4.639397e-006
2.544628749888005e-008	7.841636e-006	-1.437644e-006	7.335688e-006	5.392097e-006	-1.943591e-006	8.454501e-006	-8.688366e-006	2.720057e-007	1.387711e-005	4.639408e-006
2.544629492335723e-008	7.841623e-006	-1.437632e-006	7.335677e-006	5.392099e-006	-1.943578e-006	8.454613e-006	-8.688236e-006	2.720049e-007	1.387712e-005	4.639421e-006
2.544630172976750e-008	7.841611e-006	-1.437621e-006	7.335667e-006	5.392101e-006	-1.943566e-006	8.454716e-006	-8.688115e-006	2.720041e-007	1.387712e-005	4.639433e-006
2.544630870142428e-008	7.841599e-006	-1.437610e-006	7.335656e-006	5.392103e-006	-1.943553e-006	8.454823e-006	-8.687992e-006	2.720034e-007	1.387713e-005	4.639445e-006
2.544631544253968e-008	7.841588e-006	-1.437599e-006	7.335645e-006	5.392104e-006	-1.943541e-006	8.454925e-006	-8.687874e-006	2.720026e-007	1.387713e-005	4.639456e-006
2.544632243063272e-008	7.841575e-006	-1.437588e-006	7.335635e-006	5.392106e-006	-1.943529e-006	8.455031e-006	-8.687750e-006	2.720019e-007	1.387714e-005	4.639468e-006
2.544632924910163e-008	7.841564e-006	-1.437577e-006	7.335625e-006	5.392108e-006	-1.943517e-006	8.455136e-006	-8.687629e-006	2.720012e-007	1.387714e-005	4.639480e-006
2.544633621126223e-008	7.841551e-006	-1.437566e-006	7.335614e-006	5.392109e-006	-1.943504e-006	8.455242e-006	-8.687506e-006	2.720004e-007	1.387714e-005	4.639492e-006
2.544634304288312e-008	7.841540e-006	-1.437556e-006	7.335603e-006	5.392111e-006	-1.943492e-006	8.455346e-006	-8.687384e-006	2.719997e-007	1.387715e-005	4.639503e-006
2.544634998110567e-008	7.841528e-006	-1.437544e-006	7.335593e-006	5.392113e-006	-1.943480e-006	8.455452e-006	-8.687261e-006	2.719989e-007	1.387715e-005	4.639515e-006
2.544635716513934e-008	7.841516e-006	-1.437533e-006	7.335582e-006	5.392115e-006	-1.943467e-006	8.455562e-006	-8.687134e-006	2.719981e-007	1.387716e-005	4.639528e-006
2.544636578506279e-008	7.841501e-006	-1.437519e-006	7.335569e-006	5.392117e-006	-1.943452e-006	8.455695e-006	-8.686980e-006	2.719972e-007	1.387716e-005	4.639543e-006
2.544637540900586e-008	7.841484e-006	-1.437504e-006	7.335554e-006	5.392119e-006	-1.943435e-006	8.455842e-006	-8.686809e-006	2.719962e-007	1.387717e-005	4.639559e-006
2.544638701870848e-008	7.841464e-006	-1.437486e-006	7.335536e-006	5.392122e-006	-1.943414e-006	8.456022e-006	-8.686602e-006	2.719949e-007	1.387718e-005	4.639578e-006
2.544641736524204e-008	7.841412e-006	-1.437437e-006	7.335489e-006	5.392130e-006	-1.943360e-006	8.456490e-006	-8.686059e-006	2.719916e-007	1.387719e-005	4.639631e-006
2.544872422370406e-008	7.837446e-006	-1.433775e-006	7.331959e-006	5.392697e-006	-1.939262e-006	8.494034e-006	-8.642877e-006	2.717436e-007	1.387865e-005	4.643605e-006
2.545103108216609e-008	7.833486e-006	-1.430126e-006	7.328433e-006	5.393255e-006	-1.935179e-006	8.531355e-006	-8.599908e-006	2.714971e-007	1.388011e-005	4.647574e-006
2.545333794062811e-008	7.829532e-006	-1.426490e-006	7.324913e-006	5.393802e-006	-1.931110e-006	8.568453e-006	-8.557152e-006	2.712522e-007	1.388156e-005	4.651538e-006
2.545564479909014e-008	7.825585e-006	-1.422868e-006	7.321397e-006	5.394340e-006	-1.927056e-006	8.605328e-006	-8.514609e-006	2.710089e-007	1.388302e-005	4.655497e-006
2.545795165755217e-008	7.821644e-006	-1.419258e-006	7.317886e-006	5.394868e-006	-1.923017e-006	8.641980e-006	-8.472279e-006	2.707671e-007	1.388447e-005	4.659450e-006
2.546025851601419e-008	7.817710e-006	-1.415662e-006	7.314379e-006	5.395386e-006	-1.918993e-006	8.678408e-006	-8.430161e-006	2.705270e-007	1.388592e-005	4.663398e-006
2.546256537447622e-008	7.813782e-006	-1.412079e-006	7.310878e-006	5.395895e-006	-1.914983e-006	8.714614e-006	-8.388257e-006	2.702884e-007	1.388737e-005	4.667341e-006
2.548042251733338e-008	7.783617e-006	-1.384838e-006	7.283958e-006	5.399461e-006	-1.884497e-006	8.983902e-006	-8.074399e-006	2.685069e-007	1.389858e-005	4.697748e-006
2.549827966019055e-008	7.753788e-006	-1.358303e-006	7.257295e-006	5.402498e-006	-1.854797e-006	9.239877e-006	-7.773467e-006	2.667952e-007	1.390974e-005	4.727958e-006
2.551613680304771e-008	7.724297e-006	-1.332475e-006	7.230889e-006	5.405006e-006	-1.825883e-006	9.482538e-006	-7.485462e-006	2.651534e-007	1.392085e-005	4.757972e-006
2.553399394590487e-008	7.695142e-006	-1.307353e-006	7.204741e-006	5.406985e-006	-1.797755e-006	9.711886e-006	-7.210382e-006	2.635815e-007	1.393190e-005	4.787790e-006
2.555185108876203e-008	7.666324e-006	-1.282938e-006	7.178850e-006	5.408436e-006	-1.770413e-006	9.927919e-006	-6.948228e-006	2.620794e-007	1.394291e-005	4.817412e-006
2.556970823161920e-008	7.637843e-006	-1.259230e-006	7.153216e-006	5.409358e-006	-1.743858e-006	1.013064e-005	-6.699001e-006	2.606472e-007	1.395387e-005	4.846838e-006
2.558756537447636e-008	7.609699e-006	-1.236229e-006	7.127839e-006	5.409751e-006	-1.718088e-006	1.032005e-005	-6.462699e-006	2.592849e-007	1.396477e-005	4.876068e-006
2.561556537447639e-008	7.566123e-006	-1.201350e-006	7.088475e-006	5.409477e-006	-1.678998e-006	1.059730e-005	-6.111653e-006	2.572311e-007	1.398176e-005	4.921553e-006
2.564970823161929e-008	7.514060e-006	-1.161094e-006	7.041294e-006	5.407434e-006	-1.633860e-006	1.089440e-005	-5.723655e-006	2.549196e-007	1.400231e-005	4.976385e-006
2.568385108876218e-008	7.462838e-006	-1.122654e-006	6.994765e-006	5.404038e-006	-1.590727e-006	1.116430e-005	-5.362768e-006	2.527095e-007	1.402266e-005	5.030653e-006
2.571799394590508e-008	7.412459e-006	-1.086028e-006	6.948888e-006	5.399290e-006	-1.549598e-006	1.140701e-005	-5.028992e-006	2.506007e-007	1.404281e-005	5.084356e-006
2.575213680304798e-008	7.362922e-006	-1.051218e-006	6.903665e-006	5.393190e-006	-1.510475e-006	1.162253e-005	-4.722327e-006	2.485933e-007	1.406276e-005	5.137495e-006
2.578627966019087e-008	7.314227e-006	-1.018222e-006	6.859094e-006	5.385738e-006	-1.473355e-006	1.181085e-005	-4.442772e-006	2.466871e-007	1.408252e-005	5.190070e-006
2.582042251733377e-008	7.266374e-006	-9.870417e-007	6.815175e-006	5.376935e-006	-1.438241e-006	1.197198e-005	-4.190329e-006	2.448823e-007	1.410207e-005	5.242081e-006
2.585456537447666e-008	7.219363e-006	-9.576762e-007	6.771909e-006	5.366779e-006	-1.405131e-006	1.210592e-005	-3.964996e-006	2.431789e-007	1.412143e-005	5.293527e-006
2.591556537447673e-008	7.136835e-006	-9.083853e-007	6.695768e-006	5.346316e-006	-1.349452e-006	1.230987e-005	-3.598956e-006	2.402129e-007	1.415551e-005	5.384281e-006
2.595827966019107e-008	7.080359e-006	-8.767343e-007	6.643481e-006	5.329869e-006	-1.313612e-006	1.241612e-005	-3.379760e-006	2.382419e-007	1.417899e-005	5.446868e-006
2.600099394590540e-008	7.024661e-006	-8.467222e-007	6.591821e-006	5.312260e-006	-1.279562e-006	1.250563e-005	-3.178057e-006	2.363122e-007	1.420216e-005	5.508780e-006
2.604370823161973e-008	6.969743e-006	-8.183489e-007	6.540790e-006	5.293488e-006	-1.247302e-006	1.257841e-005	-2.993847e-006	2.344238e-007	1.422501e-005	5.570015e-006
2.608642251733407e-008	6.915603e-006	-7.916146e-007	6.490386e-006	5.273555e-006	-1.216831e-006	1.263445e-005	-2.827129e-006	2.325767e-007	1.424755e-005	5.630575e-006
2.612913680304841e-008	6.862242e-006	-7.665191e-007	6.440610e-006	5.252459e-006	-1.188151e-006	1.267376e-005	-2.677904e-006	2.307709e-007	1.426977e-005	5.690459e-006
2.617185108876274e-008	6.809661e-006	-7.430625e-007	6.391462e-006	5.230201e-006	-1.161261e-006	1.269634e-005	-2.546172e-006	2.290064e-007	1.429168e-005	5.749668e-006
2.621456537447707e-008	6.757858e-006	-7.212448e-007	6.342942e-006	5.206781e-006	-1.136161e-006	1.270218e-005	-2.431932e-006	2.272832e-007	1.431327e-005	5.808201e-006
2.621556537447707e-008	6.756650e-006	-7.207430e-007	6.341811e-006	5.206228e-006	-1.135583e-006	1.270229e-005	-2.429291e-006	2.272428e-007	1.431378e-005	5.809565e-006
2.625613680304855e-008	6.707994e-006	-7.011165e-007	6.296182e-006	5.183252e-006	-1.112929e-006	1.270023e-005	-2.329275e-006	2.256195e-007	1.433399e-005	5.864594e-006
2.629670823162002e-008	6.659825e-006	-6.824034e-007	6.250962e-006	5.159697e-006	-1.091266e-006	1.269171e-005	-2.236491e-006	2.240127e-007	1.435394e-005	5.919101e-006
2.633727966019150e-008	6.612142e-006	-6.646036e-007	6.206153e-006	5.135560e-006	-1.070592e-006	1.267673e-005	-2.150940e-006	2.224225e-007	1.437361e-005	5.973088e-006
2.637785108876297e-008	6.564945e-006	-6.477172e-007	6.161753e-006	5.110844e-006	-1.050909e-006	1.265530e-005	-2.072621e-006	2.208488e-007	1.439300e-005	6.026553e-006
2.641842251733445e-008	6.518236e-006	-6.317441e-007	6.117764e-006	5.085548e-006	-1.032216e-006	1.262742e-005	-2.001535e-006	2.192916e-007	1.441212e-005	6.079497e-006
2.645899394590592e-008	6.472012e-006	-6.166845e-007	6.074184e-006	5.059671e-006	-1.014513e-006	1.259308e-005	-1.937681e-006	2.177510e-007	1.443097e-005	6.131921e-006
2.649956537447740e-008	6.426275e-006	-6.025381e-007	6.031014e-006	5.033214e-006	-9.977999e-007	1.255229e-005	-1.881059e-006	2.162269e-007	1.444954e-005	6.183823e-006
2.650056537447740e-008	6.425152e-006	-6.021951e-007	6.029953e-006	5.032559e-006	-9.973941e-007	1.255128e-005	-1.879683e-006	2.161894e-007	1.445000e-005	6.185096e-006
2.650256537447740e-008	6.422907e-006	-6.015105e-007	6.027833e-006	5.031249e-006	-9.965839e-007	1.254924e-005	-1.876938e-006	2.161145e-007	1.445091e-005	6.187643e-006
2.651556537447741e-008	6.408335e-006	-5.971028e-007	6.014075e-006	5.022711e-006	-9.913632e-007	1.253576e-005	-1.859387e-006	2.156284e-007	1.445680e-005	6.204165e-006
2.655827966019175e-008	6.360787e-006	-5.832289e-007	5.969148e-006	4.994280e-006	-9.748678e-007	1.248767e-005	-1.806081e-006	2.140415e-007	1.447595e-005	6.258082e-006
2.660099394590608e-008	6.313649e-006	-5.699724e-007	5.924582e-006	4.965543e-006	-9.590392e-007	1.243682e-005	-1.756372e-006	2.124677e-007	1.449482e-005	6.311485e-006
2.664370823162042e-008	6.266921e-006	-5.573335e-007	5.880377e-006	4.936500e-006	-9.438775e-007	1.238321e-005	-1.710259e-006	2.109070e-007	1.451339e-005	6.364375e-006
2.668642251733475e-008	6.220603e-006	-5.453120e-007	5.836532e-006	4.907150e-006	-9.293827e-007	1.232683e-005	-1.667744e-006	2.093595e-007	1.453168e-005	6.416752e-006
